"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"14223","OPTCUR","EURINR","OPTION","13-Oct-2023",85.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14225","OPTCUR","EURINR","OPTION","13-Oct-2023",86,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14227","OPTCUR","EURINR","OPTION","13-Oct-2023",86.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14229","OPTCUR","EURINR","OPTION","13-Oct-2023",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14231","OPTCUR","EURINR","OPTION","13-Oct-2023",86.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",2,1,1000,0.0025,"EURO","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14233","OPTCUR","EURINR","OPTION","13-Oct-2023",87,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14235","OPTCUR","EURINR","OPTION","13-Oct-2023",87.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"EURINR"
"14237","OPTCUR","EURINR","OPTION","13-Oct-2023",87.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.1175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"EURINR"
"14239","OPTCUR","EURINR","OPTION","13-Oct-2023",87.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"EURINR"
"14241","OPTCUR","EURINR","OPTION","13-Oct-2023",88,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1125,"EURINR"
"14247","OPTCUR","EURINR","OPTION","13-Oct-2023",88.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.6775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.225,"EURINR"
"14249","OPTCUR","EURINR","OPTION","13-Oct-2023",88.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3875,"EURINR"
"14251","OPTCUR","EURINR","OPTION","13-Oct-2023",88.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,1.2775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.59,"EURINR"
"14253","OPTCUR","EURINR","OPTION","13-Oct-2023",89,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0625,1.5775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.82,"EURINR"
"14255","OPTCUR","EURINR","OPTION","13-Oct-2023",89.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.265,1.86,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0625,"EURINR"
"14257","OPTCUR","EURINR","OPTION","13-Oct-2023",89.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.495,2.125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.31,"EURINR"
"14265","OPTCUR","EURINR","OPTION","13-Oct-2023",90.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.485,3.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.31,"EURINR"
"14259","OPTCUR","EURINR","OPTION","13-Oct-2023",89.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.7375,2.3825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.56,"EURINR"
"14261","OPTCUR","EURINR","OPTION","13-Oct-2023",90,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.985,2.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.81,"EURINR"
"14263","OPTCUR","EURINR","OPTION","13-Oct-2023",90.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.235,2.885,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.06,"EURINR"
"14267","OPTCUR","EURINR","OPTION","13-Oct-2023",90.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.735,3.385,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.56,"EURINR"
"14269","OPTCUR","EURINR","OPTION","13-Oct-2023",91,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.985,3.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.81,"EURINR"
"14271","OPTCUR","EURINR","OPTION","13-Oct-2023",91.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.235,3.885,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.06,"EURINR"
"14273","OPTCUR","EURINR","OPTION","13-Oct-2023",91.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.485,4.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.31,"EURINR"
"14275","OPTCUR","EURINR","OPTION","13-Oct-2023",91.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.735,4.385,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.56,"EURINR"
"14277","OPTCUR","EURINR","OPTION","13-Oct-2023",92,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.985,4.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.81,"EURINR"
"14279","OPTCUR","EURINR","OPTION","13-Oct-2023",92.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.235,4.885,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.06,"EURINR"
"14281","OPTCUR","EURINR","OPTION","13-Oct-2023",92.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.485,5.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.31,"EURINR"
"14283","OPTCUR","EURINR","OPTION","13-Oct-2023",92.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.735,5.385,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.56,"EURINR"
"14285","OPTCUR","EURINR","OPTION","13-Oct-2023",93,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.985,5.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.81,"EURINR"
"14287","OPTCUR","EURINR","OPTION","13-Oct-2023",93.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.235,5.885,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.06,"EURINR"
"14289","OPTCUR","EURINR","OPTION","13-Oct-2023",93.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.485,6.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.31,"EURINR"
"14291","OPTCUR","EURINR","OPTION","13-Oct-2023",93.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.735,6.385,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.56,"EURINR"
"14293","OPTCUR","EURINR","OPTION","13-Oct-2023",94,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.985,6.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.81,"EURINR"
"14295","OPTCUR","EURINR","OPTION","13-Oct-2023",94.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.235,6.885,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.06,"EURINR"
"14297","OPTCUR","EURINR","OPTION","13-Oct-2023",94.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.485,7.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.21,"EURINR"
"14299","OPTCUR","EURINR","OPTION","13-Oct-2023",94.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.735,7.385,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.395,"EURINR"
"14301","OPTCUR","EURINR","OPTION","13-Oct-2023",95,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.995,7.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5875,"EURINR"
"14303","OPTCUR","EURINR","OPTION","13-Oct-2023",95.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.245,7.895,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.785,"EURINR"
"14305","OPTCUR","EURINR","OPTION","13-Oct-2023",95.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.495,8.145,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.985,"EURINR"
"14307","OPTCUR","EURINR","OPTION","13-Oct-2023",95.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.745,8.395,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.19,"EURINR"
"14309","OPTCUR","EURINR","OPTION","13-Oct-2023",96,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.995,8.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3975,"EURINR"
"14311","OPTCUR","EURINR","OPTION","13-Oct-2023",96.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.245,8.895,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.61,"EURINR"
"14313","OPTCUR","EURINR","OPTION","13-Oct-2023",96.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.495,9.145,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.825,"EURINR"
"14315","OPTCUR","EURINR","OPTION","13-Oct-2023",96.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.745,9.395,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.045,"EURINR"
"14317","OPTCUR","EURINR","OPTION","13-Oct-2023",97,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.995,9.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.265,"EURINR"
"14319","OPTCUR","EURINR","OPTION","13-Oct-2023",97.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.235,9.885,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.49,"EURINR"
"1246","OPTCUR","EURINR","OPTION","20-Oct-2023",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.155,7.805,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.025,"EURINR"
"1251","OPTCUR","EURINR","OPTION","20-Oct-2023",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.905,7.555,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.775,"EURINR"
"1589","OPTCUR","EURINR","OPTION","20-Oct-2023",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.655,7.305,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1591","OPTCUR","EURINR","OPTION","20-Oct-2023",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.405,7.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1733","OPTCUR","EURINR","OPTION","20-Oct-2023",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.15,6.8,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2875,"EURINR"
"12612","OPTCUR","EURINR","OPTION","20-Oct-2023",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.9,6.55,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3325,"EURINR"
"12394","OPTCUR","EURINR","OPTION","20-Oct-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.65,6.3,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3275,"EURINR"
"10873","OPTCUR","EURINR","OPTION","20-Oct-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.4,6.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"9766","OPTCUR","EURINR","OPTION","20-Oct-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.1625,5.8125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.45,"EURINR"
"1900","OPTCUR","EURINR","OPTION","20-Oct-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.9125,5.5625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3,"EURINR"
"2014","OPTCUR","EURINR","OPTION","20-Oct-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.6625,5.3125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.06,"EURINR"
"2073","OPTCUR","EURINR","OPTION","20-Oct-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.4125,5.0625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8175,"EURINR"
"9686","OPTCUR","EURINR","OPTION","20-Oct-2023",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.1625,4.8125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9875,"EURINR"
"3985","OPTCUR","EURINR","OPTION","20-Oct-2023",84.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.9125,4.5625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7375,"EURINR"
"3990","OPTCUR","EURINR","OPTION","20-Oct-2023",84.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.665,4.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4875,"EURINR"
"4030","OPTCUR","EURINR","OPTION","20-Oct-2023",85,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.415,4.06,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2375,"EURINR"
"4059","OPTCUR","EURINR","OPTION","20-Oct-2023",85.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.17,3.81,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.99,"EURINR"
"4068","OPTCUR","EURINR","OPTION","20-Oct-2023",85.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.925,3.555,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.74,"EURINR"
"4241","OPTCUR","EURINR","OPTION","20-Oct-2023",85.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.6825,3.2975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.49,"EURINR"
"4243","OPTCUR","EURINR","OPTION","20-Oct-2023",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.4475,3.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.245,"EURINR"
"4245","OPTCUR","EURINR","OPTION","20-Oct-2023",86.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.2175,2.7825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2,"EURINR"
"4247","OPTCUR","EURINR","OPTION","20-Oct-2023",86.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.9975,2.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7575,"EURINR"
"4249","OPTCUR","EURINR","OPTION","20-Oct-2023",86.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.79,2.255,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5225,"EURINR"
"4265","OPTCUR","EURINR","OPTION","20-Oct-2023",87,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.6,1.99,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.295,"EURINR"
"4270","OPTCUR","EURINR","OPTION","20-Oct-2023",87.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.4275,1.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.08,"EURINR"
"4277","OPTCUR","EURINR","OPTION","20-Oct-2023",87.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2825,1.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8825,"EURINR"
"4279","OPTCUR","EURINR","OPTION","20-Oct-2023",87.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.16,1.24,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7,"EURINR"
"4313","OPTCUR","EURINR","OPTION","20-Oct-2023",88,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0675,1.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5425,"EURINR"
"4326","OPTCUR","EURINR","OPTION","20-Oct-2023",88.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.8175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4075,"EURINR"
"4333","OPTCUR","EURINR","OPTION","20-Oct-2023",88.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.64,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.295,"EURINR"
"4336","OPTCUR","EURINR","OPTION","20-Oct-2023",88.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.4875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2075,"EURINR"
"4349","OPTCUR","EURINR","OPTION","20-Oct-2023",89,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.3625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.14,"EURINR"
"4369","OPTCUR","EURINR","OPTION","20-Oct-2023",89.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.09,"EURINR"
"4375","OPTCUR","EURINR","OPTION","20-Oct-2023",89.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0575,"EURINR"
"4377","OPTCUR","EURINR","OPTION","20-Oct-2023",89.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.13,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.035,"EURINR"
"4393","OPTCUR","EURINR","OPTION","20-Oct-2023",90,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"EURINR"
"4395","OPTCUR","EURINR","OPTION","20-Oct-2023",90.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"EURINR"
"4402","OPTCUR","EURINR","OPTION","20-Oct-2023",90.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"EURINR"
"4429","OPTCUR","EURINR","OPTION","20-Oct-2023",90.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
